iso3,country,year,education_classification,labor force (thousands)
SVN,Slovenia,2016,Education (Aggregate levels): Less than basic,0.2539
SVN,Slovenia,2016,Education (Aggregate levels): Basic,95.0913
SVN,Slovenia,2016,Education (Aggregate levels): Intermediate,562.3186
SVN,Slovenia,2016,Education (Aggregate levels): Advanced,336.9107
SVN,Slovenia,2017,Education (Aggregate levels): Total,1026.4813
SVN,Slovenia,2017,Education (Aggregate levels): Less than basic,0.1475
SVN,Slovenia,2017,Education (Aggregate levels): Basic,96.2258
SVN,Slovenia,2017,Education (Aggregate levels): Intermediate,571.0138
SVN,Slovenia,2017,Education (Aggregate levels): Advanced,359.0942
SVN,Slovenia,2018,Education (Aggregate levels): Total,1033.43
SVN,Slovenia,2018,Education (Aggregate levels): Basic,95.2782
SVN,Slovenia,2018,Education (Aggregate levels): Intermediate,578.6251
SVN,Slovenia,2018,Education (Aggregate levels): Advanced,359.2316
SWE,Sweden,1995,Education (Aggregate levels): Total,4446.6
SWE,Sweden,1995,Education (Aggregate levels): Basic,1111.3
SWE,Sweden,1995,Education (Aggregate levels): Intermediate,2161.3
SWE,Sweden,1995,Education (Aggregate levels): Advanced,1169.6
SWE,Sweden,1995,Education (Aggregate levels): Level not stated,NA
SWE,Sweden,1996,Education (Aggregate levels): Total,4408.9
SWE,Sweden,1996,Education (Aggregate levels): Basic,1021.5
SWE,Sweden,1996,Education (Aggregate levels): Intermediate,2179.2
SWE,Sweden,1996,Education (Aggregate levels): Advanced,1130.5
SWE,Sweden,1996,Education (Aggregate levels): Level not stated,77.7
SWE,Sweden,1997,Education (Aggregate levels): Total,4369.4
SWE,Sweden,1997,Education (Aggregate levels): Basic,1013.9
SWE,Sweden,1997,Education (Aggregate levels): Intermediate,2193.5
SWE,Sweden,1997,Education (Aggregate levels): Advanced,1135.1
SWE,Sweden,1997,Education (Aggregate levels): Level not stated,26.9
SWE,Sweden,1998,Education (Aggregate levels): Total,4333.3032
SWE,Sweden,1998,Education (Aggregate levels): Basic,958.2574
SWE,Sweden,1998,Education (Aggregate levels): Intermediate,2166.5325
SWE,Sweden,1998,Education (Aggregate levels): Advanced,1188.3926
SWE,Sweden,1998,Education (Aggregate levels): Level not stated,20.1182
SWE,Sweden,1999,Education (Aggregate levels): Total,4387.754
SWE,Sweden,1999,Education (Aggregate levels): Basic,925.4685
SWE,Sweden,1999,Education (Aggregate levels): Intermediate,2206.226
SWE,Sweden,1999,Education (Aggregate levels): Advanced,1241.2823
SWE,Sweden,1999,Education (Aggregate levels): Level not stated,14.4046
SWE,Sweden,2000,Education (Aggregate levels): Total,4363.8958
SWE,Sweden,2000,Education (Aggregate levels): Basic,916.8528
SWE,Sweden,2000,Education (Aggregate levels): Intermediate,2146.2303
SWE,Sweden,2000,Education (Aggregate levels): Advanced,1285.1027
SWE,Sweden,2000,Education (Aggregate levels): Level not stated,15.7046
SWE,Sweden,2001,Education (Aggregate levels): Total,4554.9263
SWE,Sweden,2001,Education (Aggregate levels): Basic,860.3267
SWE,Sweden,2001,Education (Aggregate levels): Intermediate,2525.0076
SWE,Sweden,2001,Education (Aggregate levels): Advanced,1121.531
SWE,Sweden,2001,Education (Aggregate levels): Level not stated,47.9433
SWE,Sweden,2002,Education (Aggregate levels): Total,4575.0131
SWE,Sweden,2002,Education (Aggregate levels): Basic,817.0948
SWE,Sweden,2002,Education (Aggregate levels): Intermediate,2555.5622
SWE,Sweden,2002,Education (Aggregate levels): Advanced,1157.8851
SWE,Sweden,2002,Education (Aggregate levels): Level not stated,44.2541
SWE,Sweden,2003,Education (Aggregate levels): Total,4607.8898
SWE,Sweden,2003,Education (Aggregate levels): Basic,802.7853
SWE,Sweden,2003,Education (Aggregate levels): Intermediate,2548.9597
SWE,Sweden,2003,Education (Aggregate levels): Advanced,1215.2157
SWE,Sweden,2003,Education (Aggregate levels): Level not stated,40.6605
SWE,Sweden,2004,Education (Aggregate levels): Total,4619.8478
SWE,Sweden,2004,Education (Aggregate levels): Basic,761.8036
SWE,Sweden,2004,Education (Aggregate levels): Intermediate,2559.8061
SWE,Sweden,2004,Education (Aggregate levels): Advanced,1253.4302
SWE,Sweden,2004,Education (Aggregate levels): Level not stated,44.6454
SWE,Sweden,2005,Education (Aggregate levels): Total,4687.3315
SWE,Sweden,2005,Education (Aggregate levels): Basic,773.5974
SWE,Sweden,2005,Education (Aggregate levels): Intermediate,2545.4433
SWE,Sweden,2005,Education (Aggregate levels): Advanced,1314.2227
SWE,Sweden,2005,Education (Aggregate levels): Level not stated,54.0304
SWE,Sweden,2006,Education (Aggregate levels): Total,4766.1865
SWE,Sweden,2006,Education (Aggregate levels): Basic,951.1146
SWE,Sweden,2006,Education (Aggregate levels): Intermediate,2402.1855
SWE,Sweden,2006,Education (Aggregate levels): Advanced,1399.2801
SWE,Sweden,2006,Education (Aggregate levels): Level not stated,13.69
SWE,Sweden,2007,Education (Aggregate levels): Total,4838.7778
SWE,Sweden,2007,Education (Aggregate levels): Basic,937.7423
SWE,Sweden,2007,Education (Aggregate levels): Intermediate,2429.2617
SWE,Sweden,2007,Education (Aggregate levels): Advanced,1452.7136
SWE,Sweden,2007,Education (Aggregate levels): Level not stated,19.1002
SWE,Sweden,2008,Education (Aggregate levels): Total,4898.3304
SWE,Sweden,2008,Education (Aggregate levels): Basic,924.0712
SWE,Sweden,2008,Education (Aggregate levels): Intermediate,2456.2328
SWE,Sweden,2008,Education (Aggregate levels): Advanced,1500.2181
SWE,Sweden,2008,Education (Aggregate levels): Level not stated,17.8996
SWE,Sweden,2009,Education (Aggregate levels): Total,4909.3128
SWE,Sweden,2009,Education (Aggregate levels): Basic,887.8426
SWE,Sweden,2009,Education (Aggregate levels): Intermediate,2454.5988
SWE,Sweden,2009,Education (Aggregate levels): Advanced,1551.6916
SWE,Sweden,2009,Education (Aggregate levels): Level not stated,15.1371
SWE,Sweden,2010,Education (Aggregate levels): Total,4949.8574
SWE,Sweden,2010,Education (Aggregate levels): Basic,881.6656
SWE,Sweden,2010,Education (Aggregate levels): Intermediate,2458.4236
SWE,Sweden,2010,Education (Aggregate levels): Advanced,1600.5117
SWE,Sweden,2010,Education (Aggregate levels): Level not stated,9.2829
SWE,Sweden,2011,Education (Aggregate levels): Total,5017.488
SWE,Sweden,2011,Education (Aggregate levels): Basic,874.4364
SWE,Sweden,2011,Education (Aggregate levels): Intermediate,2478.9356
SWE,Sweden,2011,Education (Aggregate levels): Advanced,1655.1983
SWE,Sweden,2011,Education (Aggregate levels): Level not stated,8.8907
SWE,Sweden,2012,Education (Aggregate levels): Total,5060.7414
SWE,Sweden,2012,Education (Aggregate levels): Basic,857.8111
SWE,Sweden,2012,Education (Aggregate levels): Intermediate,2476.7593
SWE,Sweden,2012,Education (Aggregate levels): Advanced,1718.321
SWE,Sweden,2012,Education (Aggregate levels): Level not stated,7.9038
SWE,Sweden,2013,Education (Aggregate levels): Total,5116.4489
SWE,Sweden,2013,Education (Aggregate levels): Basic,826.4179
SWE,Sweden,2013,Education (Aggregate levels): Intermediate,2477.757
SWE,Sweden,2013,Education (Aggregate levels): Advanced,1807.6978
SWE,Sweden,2013,Education (Aggregate levels): Level not stated,4.6997
SWE,Sweden,2014,Education (Aggregate levels): Total,5184.4544
SWE,Sweden,2014,Education (Aggregate levels): Basic,820.1753
SWE,Sweden,2014,Education (Aggregate levels): Intermediate,2448.6836
SWE,Sweden,2014,Education (Aggregate levels): Advanced,1909.1777
SWE,Sweden,2014,Education (Aggregate levels): Level not stated,6.4476
SWE,Sweden,2015,Education (Aggregate levels): Total,5225.1492
SWE,Sweden,2015,Education (Aggregate levels): Basic,800.4279
SWE,Sweden,2015,Education (Aggregate levels): Intermediate,2427.0715
SWE,Sweden,2015,Education (Aggregate levels): Advanced,1982.1952000000001
SWE,Sweden,2015,Education (Aggregate levels): Level not stated,15.4063
SWE,Sweden,2016,Education (Aggregate levels): Total,5278.865
SWE,Sweden,2016,Education (Aggregate levels): Basic,780.882
SWE,Sweden,2016,Education (Aggregate levels): Intermediate,2409.0264
SWE,Sweden,2016,Education (Aggregate levels): Advanced,2079.4916
SWE,Sweden,2016,Education (Aggregate levels): Level not stated,9.4315
SWE,Sweden,2017,Education (Aggregate levels): Total,5383.3085
SWE,Sweden,2017,Education (Aggregate levels): Basic,803.7799
SWE,Sweden,2017,Education (Aggregate levels): Intermediate,2419.5947
SWE,Sweden,2017,Education (Aggregate levels): Advanced,2145.7335
SWE,Sweden,2017,Education (Aggregate levels): Level not stated,14.2348
SWE,Sweden,2018,Education (Aggregate levels): Total,5459.0799
SWE,Sweden,2018,Education (Aggregate levels): Basic,816.1031
SWE,Sweden,2018,Education (Aggregate levels): Intermediate,2385.3657
SWE,Sweden,2018,Education (Aggregate levels): Advanced,2240.8448
SWE,Sweden,2018,Education (Aggregate levels): Level not stated,16.7663
TJK,Tajikistan,2009,Education (Aggregate levels): Total,2074.4476
TJK,Tajikistan,2009,Education (Aggregate levels): Less than basic,33.4131
TJK,Tajikistan,2009,Education (Aggregate levels): Basic,376.5422
TJK,Tajikistan,2009,Education (Aggregate levels): Intermediate,1336.0007
TJK,Tajikistan,2009,Education (Aggregate levels): Advanced,328.4916
TUR,Turkey,2002,Education (Aggregate levels): Total,21124
TUR,Turkey,2002,Education (Aggregate levels): Less than basic,683
TUR,Turkey,2002,Education (Aggregate levels): Basic,13830
TUR,Turkey,2002,Education (Aggregate levels): Intermediate,4291
TUR,Turkey,2002,Education (Aggregate levels): Advanced,2320
TUR,Turkey,2003,Education (Aggregate levels): Total,23639
TUR,Turkey,2003,Education (Aggregate levels): Less than basic,2278
TUR,Turkey,2003,Education (Aggregate levels): Basic,14187
TUR,Turkey,2003,Education (Aggregate levels): Intermediate,4551
TUR,Turkey,2003,Education (Aggregate levels): Advanced,2625
TUR,Turkey,2004,Education (Aggregate levels): Total,24289
TUR,Turkey,2004,Education (Aggregate levels): Less than basic,2427
TUR,Turkey,2004,Education (Aggregate levels): Basic,14462
TUR,Turkey,2004,Education (Aggregate levels): Intermediate,4843
TUR,Turkey,2004,Education (Aggregate levels): Advanced,2558
TUR,Turkey,2005,Education (Aggregate levels): Total,24565
TUR,Turkey,2005,Education (Aggregate levels): Less than basic,2393
TUR,Turkey,2005,Education (Aggregate levels): Basic,14136
TUR,Turkey,2005,Education (Aggregate levels): Intermediate,5209
TUR,Turkey,2005,Education (Aggregate levels): Advanced,2827
TUR,Turkey,2006,Education (Aggregate levels): Total,22384.7815
TUR,Turkey,2006,Education (Aggregate levels): Less than basic,2099.4477
TUR,Turkey,2006,Education (Aggregate levels): Basic,12435.1367
TUR,Turkey,2006,Education (Aggregate levels): Intermediate,4917.8323
TUR,Turkey,2006,Education (Aggregate levels): Advanced,2932.3648
TUR,Turkey,2007,Education (Aggregate levels): Total,22769.0182
TUR,Turkey,2007,Education (Aggregate levels): Less than basic,2058.7992
TUR,Turkey,2007,Education (Aggregate levels): Basic,12468.4057
TUR,Turkey,2007,Education (Aggregate levels): Intermediate,5091.5287
TUR,Turkey,2007,Education (Aggregate levels): Advanced,3150.2847
TUR,Turkey,2008,Education (Aggregate levels): Total,23472.1461
TUR,Turkey,2008,Education (Aggregate levels): Less than basic,2113.9232
TUR,Turkey,2008,Education (Aggregate levels): Basic,12754.7221
TUR,Turkey,2008,Education (Aggregate levels): Intermediate,5150.8028
TUR,Turkey,2008,Education (Aggregate levels): Advanced,3452.698
TUR,Turkey,2009,Education (Aggregate levels): Total,24323.911
TUR,Turkey,2009,Education (Aggregate levels): Less than basic,2220.2588
TUR,Turkey,2009,Education (Aggregate levels): Basic,13206.873
TUR,Turkey,2009,Education (Aggregate levels): Intermediate,5175.7168
TUR,Turkey,2009,Education (Aggregate levels): Advanced,3721.0624
TUR,Turkey,2010,Education (Aggregate levels): Total,25288.3313
TUR,Turkey,2010,Education (Aggregate levels): Less than basic,2364.8051
TUR,Turkey,2010,Education (Aggregate levels): Basic,13775.5583
TUR,Turkey,2010,Education (Aggregate levels): Intermediate,5145.9193
TUR,Turkey,2010,Education (Aggregate levels): Advanced,4002.0485
TUR,Turkey,2011,Education (Aggregate levels): Total,26423.5462
TUR,Turkey,2011,Education (Aggregate levels): Less than basic,2512.2784
TUR,Turkey,2011,Education (Aggregate levels): Basic,14194.8651
TUR,Turkey,2011,Education (Aggregate levels): Intermediate,5293.468
TUR,Turkey,2011,Education (Aggregate levels): Advanced,4422.9348
TUR,Turkey,2012,Education (Aggregate levels): Total,27021.4452
TUR,Turkey,2012,Education (Aggregate levels): Less than basic,2436.9328
TUR,Turkey,2012,Education (Aggregate levels): Basic,14190.8638
TUR,Turkey,2012,Education (Aggregate levels): Intermediate,5458.6013
TUR,Turkey,2012,Education (Aggregate levels): Advanced,4935.0474
TUR,Turkey,2013,Education (Aggregate levels): Total,27961.3305
TUR,Turkey,2013,Education (Aggregate levels): Less than basic,2389.7499
TUR,Turkey,2013,Education (Aggregate levels): Basic,14533.7747
TUR,Turkey,2013,Education (Aggregate levels): Intermediate,5714.2398
TUR,Turkey,2013,Education (Aggregate levels): Advanced,5323.5662
TUR,Turkey,2014,Education (Aggregate levels): Total,28773.492
TUR,Turkey,2014,Education (Aggregate levels): Less than basic,2315.9843
TUR,Turkey,2014,Education (Aggregate levels): Basic,14950.3168
TUR,Turkey,2014,Education (Aggregate levels): Intermediate,5821.6102
TUR,Turkey,2014,Education (Aggregate levels): Advanced,5685.5807
TUR,Turkey,2015,Education (Aggregate levels): Total,29653.9067
TUR,Turkey,2015,Education (Aggregate levels): Less than basic,2161.5534
TUR,Turkey,2015,Education (Aggregate levels): Basic,15165.9788
TUR,Turkey,2015,Education (Aggregate levels): Intermediate,6032.2996
TUR,Turkey,2015,Education (Aggregate levels): Advanced,6294.0749
TUR,Turkey,2016,Education (Aggregate levels): Total,30523.9958
TUR,Turkey,2016,Education (Aggregate levels): Less than basic,2124.7301
TUR,Turkey,2016,Education (Aggregate levels): Basic,15242.9599
TUR,Turkey,2016,Education (Aggregate levels): Intermediate,6275.1188
TUR,Turkey,2016,Education (Aggregate levels): Advanced,6881.1869
TUR,Turkey,2017,Education (Aggregate levels): Total,31617.3684
TUR,Turkey,2017,Education (Aggregate levels): Less than basic,2149.4648
TUR,Turkey,2017,Education (Aggregate levels): Basic,15566.7466
TUR,Turkey,2017,Education (Aggregate levels): Intermediate,6569.7686
TUR,Turkey,2017,Education (Aggregate levels): Advanced,7331.3884
TUR,Turkey,2018,Education (Aggregate levels): Total,32245.3285
TUR,Turkey,2018,Education (Aggregate levels): Less than basic,2168.6266
TUR,Turkey,2018,Education (Aggregate levels): Basic,15605.1
TUR,Turkey,2018,Education (Aggregate levels): Intermediate,6814.5481
TUR,Turkey,2018,Education (Aggregate levels): Advanced,7657.0538
UKR,Ukraine,2011,Education (Aggregate levels): Total,22056.9
UKR,Ukraine,2011,Education (Aggregate levels): Basic,1464.8
UKR,Ukraine,2011,Education (Aggregate levels): Intermediate,9986.5
UKR,Ukraine,2011,Education (Aggregate levels): Advanced,10605.6
UKR,Ukraine,2012,Education (Aggregate levels): Total,22011.5
UKR,Ukraine,2012,Education (Aggregate levels): Basic,1186.8
UKR,Ukraine,2012,Education (Aggregate levels): Intermediate,10043.6
UKR,Ukraine,2012,Education (Aggregate levels): Advanced,10781.1
UKR,Ukraine,2013,Education (Aggregate levels): Total,21980.6
UKR,Ukraine,2013,Education (Aggregate levels): Less than basic,40.4
UKR,Ukraine,2013,Education (Aggregate levels): Basic,1031.8
UKR,Ukraine,2013,Education (Aggregate levels): Intermediate,10037.4
UKR,Ukraine,2013,Education (Aggregate levels): Advanced,10871
UKR,Ukraine,2014,Education (Aggregate levels): Total,19920.9
UKR,Ukraine,2014,Education (Aggregate levels): Less than basic,16
UKR,Ukraine,2014,Education (Aggregate levels): Basic,421
UKR,Ukraine,2014,Education (Aggregate levels): Intermediate,9118.5
UKR,Ukraine,2014,Education (Aggregate levels): Advanced,10365.4
UKR,Ukraine,2015,Education (Aggregate levels): Total,18097.9
UKR,Ukraine,2015,Education (Aggregate levels): Less than basic,14.7
UKR,Ukraine,2015,Education (Aggregate levels): Basic,369.7
UKR,Ukraine,2015,Education (Aggregate levels): Intermediate,8242.4
UKR,Ukraine,2015,Education (Aggregate levels): Advanced,9471.1
UKR,Ukraine,2016,Education (Aggregate levels): Total,17955.1
UKR,Ukraine,2016,Education (Aggregate levels): Less than basic,12.2
UKR,Ukraine,2016,Education (Aggregate levels): Basic,338.4
UKR,Ukraine,2016,Education (Aggregate levels): Intermediate,8168.7
UKR,Ukraine,2016,Education (Aggregate levels): Advanced,9435.8
UKR,Ukraine,2017,Education (Aggregate levels): Total,17854.4
UKR,Ukraine,2017,Education (Aggregate levels): Less than basic,13.7
UKR,Ukraine,2017,Education (Aggregate levels): Basic,3542.1
UKR,Ukraine,2017,Education (Aggregate levels): Intermediate,4848.3
UKR,Ukraine,2017,Education (Aggregate levels): Advanced,9450.3
UKR,Ukraine,2018,Education (Aggregate levels): Total,17939.5
UKR,Ukraine,2018,Education (Aggregate levels): Less than basic,9.8
