iso3,country,year,education_classification,unemployment (thousands)
FIN,Finland,2006,Education (Aggregate levels): Total,204.3859
FIN,Finland,2006,Education (Aggregate levels): Basic,69.8777
FIN,Finland,2006,Education (Aggregate levels): Intermediate,101.4317
FIN,Finland,2006,Education (Aggregate levels): Advanced,33.0765
FIN,Finland,2007,Education (Aggregate levels): Total,183.3421
FIN,Finland,2007,Education (Aggregate levels): Basic,61.6043
FIN,Finland,2007,Education (Aggregate levels): Intermediate,87.9798
FIN,Finland,2007,Education (Aggregate levels): Advanced,33.758
FIN,Finland,2008,Education (Aggregate levels): Total,172.1473
FIN,Finland,2008,Education (Aggregate levels): Basic,60.2935
FIN,Finland,2008,Education (Aggregate levels): Intermediate,80.8143
FIN,Finland,2008,Education (Aggregate levels): Advanced,31.0395
FIN,Finland,2009,Education (Aggregate levels): Total,220.9393
FIN,Finland,2009,Education (Aggregate levels): Basic,66.6695
FIN,Finland,2009,Education (Aggregate levels): Intermediate,115.1591
FIN,Finland,2009,Education (Aggregate levels): Advanced,39.1107
FIN,Finland,2010,Education (Aggregate levels): Total,224.2769
FIN,Finland,2010,Education (Aggregate levels): Basic,68.8867
FIN,Finland,2010,Education (Aggregate levels): Intermediate,111.5409
FIN,Finland,2010,Education (Aggregate levels): Advanced,43.8493
FIN,Finland,2011,Education (Aggregate levels): Total,208.716
FIN,Finland,2011,Education (Aggregate levels): Basic,66.5818
FIN,Finland,2011,Education (Aggregate levels): Intermediate,101.9648
FIN,Finland,2011,Education (Aggregate levels): Advanced,40.1694
FIN,Finland,2012,Education (Aggregate levels): Total,206.8418
FIN,Finland,2012,Education (Aggregate levels): Basic,62.7785
FIN,Finland,2012,Education (Aggregate levels): Intermediate,104.1239
FIN,Finland,2012,Education (Aggregate levels): Advanced,39.9395
FIN,Finland,2013,Education (Aggregate levels): Total,219.2506
FIN,Finland,2013,Education (Aggregate levels): Basic,62.6306
FIN,Finland,2013,Education (Aggregate levels): Intermediate,110.3348
FIN,Finland,2013,Education (Aggregate levels): Advanced,46.2852
FIN,Finland,2014,Education (Aggregate levels): Total,232.1111
FIN,Finland,2014,Education (Aggregate levels): Basic,60.2174
FIN,Finland,2014,Education (Aggregate levels): Intermediate,116.9841
FIN,Finland,2014,Education (Aggregate levels): Advanced,54.9097
FIN,Finland,2015,Education (Aggregate levels): Total,252.1096
FIN,Finland,2015,Education (Aggregate levels): Basic,58.1992
FIN,Finland,2015,Education (Aggregate levels): Intermediate,127.7866
FIN,Finland,2015,Education (Aggregate levels): Advanced,66.1237
FIN,Finland,2016,Education (Aggregate levels): Total,236.7617
FIN,Finland,2016,Education (Aggregate levels): Basic,52.8892
FIN,Finland,2016,Education (Aggregate levels): Intermediate,118.8022
FIN,Finland,2016,Education (Aggregate levels): Advanced,65.0702
FIN,Finland,2017,Education (Aggregate levels): Total,233.8953
FIN,Finland,2017,Education (Aggregate levels): Basic,56.9143
FIN,Finland,2017,Education (Aggregate levels): Intermediate,117.3639
FIN,Finland,2017,Education (Aggregate levels): Advanced,59.6171
FIN,Finland,2018,Education (Aggregate levels): Total,201.8234
FIN,Finland,2018,Education (Aggregate levels): Basic,48.4419
FIN,Finland,2018,Education (Aggregate levels): Intermediate,104.1479
FIN,Finland,2018,Education (Aggregate levels): Advanced,49.2335
FRA,France,1998,Education (Aggregate levels): Total,3055.384
FRA,France,1998,Education (Aggregate levels): Basic,1414.912
FRA,France,1998,Education (Aggregate levels): Intermediate,1227.047
FRA,France,1998,Education (Aggregate levels): Advanced,413.425
FRA,France,1999,Education (Aggregate levels): Total,3063.568
FRA,France,1999,Education (Aggregate levels): Basic,1431.309
FRA,France,1999,Education (Aggregate levels): Intermediate,1225.455
FRA,France,1999,Education (Aggregate levels): Advanced,406.804
FRA,France,2000,Education (Aggregate levels): Total,2631.409
FRA,France,2000,Education (Aggregate levels): Basic,1254.33
FRA,France,2000,Education (Aggregate levels): Intermediate,1033.726
FRA,France,2000,Education (Aggregate levels): Advanced,343.353
FRA,France,2001,Education (Aggregate levels): Total,2230.84
FRA,France,2001,Education (Aggregate levels): Less than basic,50.461
FRA,France,2001,Education (Aggregate levels): Basic,996.164
FRA,France,2001,Education (Aggregate levels): Intermediate,867.223
FRA,France,2001,Education (Aggregate levels): Advanced,316.708
FRA,France,2002,Education (Aggregate levels): Total,2276.493
FRA,France,2002,Education (Aggregate levels): Less than basic,42.663
FRA,France,2002,Education (Aggregate levels): Basic,968.383
FRA,France,2002,Education (Aggregate levels): Intermediate,890.2
FRA,France,2002,Education (Aggregate levels): Advanced,374.962
FRA,France,2003,Education (Aggregate levels): Total,2229.581
FRA,France,2003,Education (Aggregate levels): Less than basic,26.776
FRA,France,2003,Education (Aggregate levels): Basic,884.38
FRA,France,2003,Education (Aggregate levels): Intermediate,904.945
FRA,France,2003,Education (Aggregate levels): Advanced,413.48
FRA,France,2004,Education (Aggregate levels): Total,2404.722
FRA,France,2004,Education (Aggregate levels): Less than basic,31.461
FRA,France,2004,Education (Aggregate levels): Basic,937.056
FRA,France,2004,Education (Aggregate levels): Intermediate,972.453
FRA,France,2004,Education (Aggregate levels): Advanced,463.752
FRA,France,2005,Education (Aggregate levels): Total,2318.9952
FRA,France,2005,Education (Aggregate levels): Less than basic,29.7125
FRA,France,2005,Education (Aggregate levels): Basic,913.6543
FRA,France,2005,Education (Aggregate levels): Intermediate,923.7835
FRA,France,2005,Education (Aggregate levels): Advanced,451.6762
FRA,France,2006,Education (Aggregate levels): Total,2320.6755
FRA,France,2006,Education (Aggregate levels): Less than basic,26.4333
FRA,France,2006,Education (Aggregate levels): Basic,920.3487
FRA,France,2006,Education (Aggregate levels): Intermediate,933.5693
FRA,France,2006,Education (Aggregate levels): Advanced,440.3243
FRA,France,2007,Education (Aggregate levels): Total,2121.5385
FRA,France,2007,Education (Aggregate levels): Less than basic,27.1385
FRA,France,2007,Education (Aggregate levels): Basic,828.2822
FRA,France,2007,Education (Aggregate levels): Intermediate,843.7437
FRA,France,2007,Education (Aggregate levels): Advanced,422.374
FRA,France,2008,Education (Aggregate levels): Total,1970.46
FRA,France,2008,Education (Aggregate levels): Less than basic,20.4602
FRA,France,2008,Education (Aggregate levels): Basic,760.471
FRA,France,2008,Education (Aggregate levels): Intermediate,830.2915
FRA,France,2008,Education (Aggregate levels): Advanced,359.0693
FRA,France,2009,Education (Aggregate levels): Total,2457.6925
FRA,France,2009,Education (Aggregate levels): Less than basic,26.5255
FRA,France,2009,Education (Aggregate levels): Basic,916.2953
FRA,France,2009,Education (Aggregate levels): Intermediate,1050.4582
FRA,France,2009,Education (Aggregate levels): Advanced,464.4135
FRA,France,2010,Education (Aggregate levels): Total,2504.8727
FRA,France,2010,Education (Aggregate levels): Less than basic,28.9315
FRA,France,2010,Education (Aggregate levels): Basic,964.7663
FRA,France,2010,Education (Aggregate levels): Intermediate,1044.1347
FRA,France,2010,Education (Aggregate levels): Advanced,466.9565
FRA,France,2011,Education (Aggregate levels): Total,2488.9645
FRA,France,2011,Education (Aggregate levels): Less than basic,26.4498
FRA,France,2011,Education (Aggregate levels): Basic,932.2152
FRA,France,2011,Education (Aggregate levels): Intermediate,1057.5857
FRA,France,2011,Education (Aggregate levels): Advanced,472.6193
FRA,France,2012,Education (Aggregate levels): Total,2677.3603
FRA,France,2012,Education (Aggregate levels): Less than basic,26.5903
FRA,France,2012,Education (Aggregate levels): Basic,963.4485
FRA,France,2012,Education (Aggregate levels): Intermediate,1167.9043
FRA,France,2012,Education (Aggregate levels): Advanced,519.1445
FRA,France,2013,Education (Aggregate levels): Total,2839.7795
FRA,France,2013,Education (Aggregate levels): Less than basic,36.4737
FRA,France,2013,Education (Aggregate levels): Basic,906.1563
FRA,France,2013,Education (Aggregate levels): Intermediate,1290.2254
FRA,France,2013,Education (Aggregate levels): Advanced,601.3087
FRA,France,2013,Education (Aggregate levels): Level not stated,5.6153
FRA,France,2014,Education (Aggregate levels): Total,3026.1914
FRA,France,2014,Education (Aggregate levels): Less than basic,44.7489
FRA,France,2014,Education (Aggregate levels): Basic,890.4906
FRA,France,2014,Education (Aggregate levels): Intermediate,1404.9962
FRA,France,2014,Education (Aggregate levels): Advanced,672.399
FRA,France,2014,Education (Aggregate levels): Level not stated,13.5568
FRA,France,2015,Education (Aggregate levels): Total,3053.6916
FRA,France,2015,Education (Aggregate levels): Less than basic,57.0299
FRA,France,2015,Education (Aggregate levels): Basic,860.6463
FRA,France,2015,Education (Aggregate levels): Intermediate,1430.1689
FRA,France,2015,Education (Aggregate levels): Advanced,687.3094
FRA,France,2015,Education (Aggregate levels): Level not stated,18.5371
FRA,France,2016,Education (Aggregate levels): Total,2972.3978
FRA,France,2016,Education (Aggregate levels): Less than basic,59.4008
FRA,France,2016,Education (Aggregate levels): Basic,845.6961
FRA,France,2016,Education (Aggregate levels): Intermediate,1414.3277
FRA,France,2016,Education (Aggregate levels): Advanced,635.3416
FRA,France,2016,Education (Aggregate levels): Level not stated,17.6317
FRA,France,2017,Education (Aggregate levels): Total,2787.9174
FRA,France,2017,Education (Aggregate levels): Less than basic,60.9894
FRA,France,2017,Education (Aggregate levels): Basic,797.7759
FRA,France,2017,Education (Aggregate levels): Intermediate,1322.5721
FRA,France,2017,Education (Aggregate levels): Advanced,591.5103
FRA,France,2017,Education (Aggregate levels): Level not stated,15.0698
FRA,France,2018,Education (Aggregate levels): Total,2701.7103
FRA,France,2018,Education (Aggregate levels): Less than basic,58.6545
FRA,France,2018,Education (Aggregate levels): Basic,721.7887
FRA,France,2018,Education (Aggregate levels): Intermediate,1263.5196
FRA,France,2018,Education (Aggregate levels): Advanced,643.7232
FRA,France,2018,Education (Aggregate levels): Level not stated,14.0244
GBR,United Kingdom,1999,Education (Aggregate levels): Total,1728.439
GBR,United Kingdom,1999,Education (Aggregate levels): Basic,768.28
GBR,United Kingdom,1999,Education (Aggregate levels): Intermediate,557.821
GBR,United Kingdom,1999,Education (Aggregate levels): Advanced,211.434
GBR,United Kingdom,1999,Education (Aggregate levels): Level not stated,190.904
GBR,United Kingdom,2000,Education (Aggregate levels): Total,1605.594
GBR,United Kingdom,2000,Education (Aggregate levels): Basic,708.769
GBR,United Kingdom,2000,Education (Aggregate levels): Intermediate,530.326
GBR,United Kingdom,2000,Education (Aggregate levels): Advanced,183.882
GBR,United Kingdom,2000,Education (Aggregate levels): Level not stated,182.617
GBR,United Kingdom,2001,Education (Aggregate levels): Total,1356.671
GBR,United Kingdom,2001,Education (Aggregate levels): Less than basic,1.947
GBR,United Kingdom,2001,Education (Aggregate levels): Basic,612.242
GBR,United Kingdom,2001,Education (Aggregate levels): Intermediate,433.695
GBR,United Kingdom,2001,Education (Aggregate levels): Advanced,170.587
GBR,United Kingdom,2001,Education (Aggregate levels): Level not stated,138.2
GBR,United Kingdom,2002,Education (Aggregate levels): Total,1470.893
GBR,United Kingdom,2002,Education (Aggregate levels): Less than basic,4.914
GBR,United Kingdom,2002,Education (Aggregate levels): Basic,625.138
GBR,United Kingdom,2002,Education (Aggregate levels): Intermediate,466.979
GBR,United Kingdom,2002,Education (Aggregate levels): Advanced,206.669
GBR,United Kingdom,2002,Education (Aggregate levels): Level not stated,167.193
GBR,United Kingdom,2003,Education (Aggregate levels): Total,1416.046
GBR,United Kingdom,2003,Education (Aggregate levels): Less than basic,1.731
GBR,United Kingdom,2003,Education (Aggregate levels): Basic,564.756
GBR,United Kingdom,2003,Education (Aggregate levels): Intermediate,474.631
GBR,United Kingdom,2003,Education (Aggregate levels): Advanced,207.294
GBR,United Kingdom,2003,Education (Aggregate levels): Level not stated,167.634
GBR,United Kingdom,2004,Education (Aggregate levels): Total,1362.888
GBR,United Kingdom,2004,Education (Aggregate levels): Less than basic,4.685
GBR,United Kingdom,2004,Education (Aggregate levels): Basic,569.038
GBR,United Kingdom,2004,Education (Aggregate levels): Intermediate,556.987
GBR,United Kingdom,2004,Education (Aggregate levels): Advanced,204.656
GBR,United Kingdom,2004,Education (Aggregate levels): Level not stated,27.522
GBR,United Kingdom,2005,Education (Aggregate levels): Total,1433.2568
GBR,United Kingdom,2005,Education (Aggregate levels): Less than basic,4.6565
GBR,United Kingdom,2005,Education (Aggregate levels): Basic,564.1187
GBR,United Kingdom,2005,Education (Aggregate levels): Intermediate,602.1073
GBR,United Kingdom,2005,Education (Aggregate levels): Advanced,230.2258
GBR,United Kingdom,2005,Education (Aggregate levels): Level not stated,32.1485
GBR,United Kingdom,2006,Education (Aggregate levels): Total,1641.3985
GBR,United Kingdom,2006,Education (Aggregate levels): Less than basic,5.271
GBR,United Kingdom,2006,Education (Aggregate levels): Basic,623.7777
GBR,United Kingdom,2006,Education (Aggregate levels): Intermediate,714.5633
GBR,United Kingdom,2006,Education (Aggregate levels): Advanced,258.8165
GBR,United Kingdom,2006,Education (Aggregate levels): Level not stated,38.97
GBR,United Kingdom,2007,Education (Aggregate levels): Total,1625.214
GBR,United Kingdom,2007,Education (Aggregate levels): Less than basic,10.0252
GBR,United Kingdom,2007,Education (Aggregate levels): Basic,632.639
GBR,United Kingdom,2007,Education (Aggregate levels): Intermediate,699.9975
GBR,United Kingdom,2007,Education (Aggregate levels): Advanced,248.8405
GBR,United Kingdom,2007,Education (Aggregate levels): Level not stated,33.7118
GBR,United Kingdom,2008,Education (Aggregate levels): Total,1756.1723
GBR,United Kingdom,2008,Education (Aggregate levels): Less than basic,5.7467
GBR,United Kingdom,2008,Education (Aggregate levels): Basic,679.7598
GBR,United Kingdom,2008,Education (Aggregate levels): Intermediate,772.292
GBR,United Kingdom,2008,Education (Aggregate levels): Advanced,282.9725
GBR,United Kingdom,2008,Education (Aggregate levels): Level not stated,15.4012
GBR,United Kingdom,2009,Education (Aggregate levels): Total,2368.7757
GBR,United Kingdom,2009,Education (Aggregate levels): Less than basic,7.5015
GBR,United Kingdom,2009,Education (Aggregate levels): Basic,833.9855
GBR,United Kingdom,2009,Education (Aggregate levels): Intermediate,1083.4292
GBR,United Kingdom,2009,Education (Aggregate levels): Advanced,419.7412
GBR,United Kingdom,2009,Education (Aggregate levels): Level not stated,24.1182
GBR,United Kingdom,2010,Education (Aggregate levels): Total,2459.3553
GBR,United Kingdom,2010,Education (Aggregate levels): Less than basic,7.593
GBR,United Kingdom,2010,Education (Aggregate levels): Basic,825.4958
GBR,United Kingdom,2010,Education (Aggregate levels): Intermediate,1143.4983
GBR,United Kingdom,2010,Education (Aggregate levels): Advanced,454.7298
GBR,United Kingdom,2010,Education (Aggregate levels): Level not stated,28.0385
GBR,United Kingdom,2011,Education (Aggregate levels): Total,2559.2063
GBR,United Kingdom,2011,Education (Aggregate levels): Less than basic,9.1628
GBR,United Kingdom,2011,Education (Aggregate levels): Basic,840.9338
GBR,United Kingdom,2011,Education (Aggregate levels): Intermediate,1171.1835
GBR,United Kingdom,2011,Education (Aggregate levels): Advanced,502.0023
GBR,United Kingdom,2011,Education (Aggregate levels): Level not stated,35.924
GBR,United Kingdom,2012,Education (Aggregate levels): Total,2533.506
GBR,United Kingdom,2012,Education (Aggregate levels): Less than basic,9.082
GBR,United Kingdom,2012,Education (Aggregate levels): Basic,785.7542
GBR,United Kingdom,2012,Education (Aggregate levels): Intermediate,1178.8978
GBR,United Kingdom,2012,Education (Aggregate levels): Advanced,524.402
GBR,United Kingdom,2012,Education (Aggregate levels): Level not stated,35.37
GBR,United Kingdom,2013,Education (Aggregate levels): Total,2437.4997
GBR,United Kingdom,2013,Education (Aggregate levels): Less than basic,7.4855
GBR,United Kingdom,2013,Education (Aggregate levels): Basic,768.567
GBR,United Kingdom,2013,Education (Aggregate levels): Intermediate,1124.0655
GBR,United Kingdom,2013,Education (Aggregate levels): Advanced,498.5202
GBR,United Kingdom,2013,Education (Aggregate levels): Level not stated,38.8615
GBR,United Kingdom,2014,Education (Aggregate levels): Total,1996.1302
GBR,United Kingdom,2014,Education (Aggregate levels): Less than basic,4.606
